0,151,1226516784000,1226536854000
1,151,1226536854000,1226556923000
2,151,1226556923000,1226576993000
3,154,1226577420000,1226584972000
4,154,1226584972000,1226592524000
5,154,1226592524000,1226600076000
6,151,1226600411000,1226611086000
7,151,1226611086000,1226621760000
8,152,1226622500000,1226653393000
9,151,1226768132000,1226823883000
10,151,1226823883000,1226879633000
11,154,1226944440000,1226948056000
12,151,1226951281000,1226967608000
13,150,1226967608000,1227000486000
14,151,1227000781000,1227052945000
15,151,1227052945000,1227105110000
16,151,1227105110000,1227157274000
17,151,1227157274000,1227209438000
18,154,1227209438000,1227260654000
19,151,1227261224000,1227267979000
20,151,1227267979000,1227274733000
21,154,1228073372000,1228144411000
22,154,1228157489000,1228176688000
23,151,1228176688000,1228217006000
24,155,1228217311000,1228259526000
25,133,1228261930000,1228290744000
26,127,1228819178000,1228838102000
27,164,1228838542000,1228913184000
28,127,1228940547000,1228972853000
29,127,1228972853000,1229005159000
30,151,1229006427000,1233666840000
31,151,1233666840000,1238327252000
32,127,1238327977000,1238332680000
33,151,1238336420000,1238348220000
34,127,1238350665000,1238370931000
35,151,1238404374000,1238406328000
36,151,1238416091000,1238432190000
37,155,1238435300000,1238504767000
38,127,1238505762000,1238518828000
39,164,1238519788000,1238521923000
40,151,1238522068000,1238523873000
41,164,1238524178000,1238559811000
42,381,1238594867000,1238607846000
43,164,1238610186000,1238614325000
44,329,1238615455000,1238627908000
45,165,1238664438000,1238674141000
46,569,1238674156000,1238678080000
47,151,1238680800000,1238687205000
48,127,1238696820000,1238699285000
49,114,1238702605000,1238736331000
50,114,1238736331000,1238770056000
51,151,1238773534000,1238775454000
52,127,1238783199000,1238786564000
53,562,1238786564000,1238789009000
54,127,1238796169000,1238851178000
55,151,1238862208000,1238864453000
56,131,1238868243000,1238873163000
57,562,1238881948000,1238927822000
58,127,1238932085000,1238934555000
59,151,1238939861000,1238943514000
60,127,1238943840000,1238947436000
61,562,1238947711000,1238953682000
62,127,1238953977000,1238956752000
63,151,1239244625000,1239272375000
64,127,1239272755000,1239291318000
65,562,1239296103000,1239311168000
66,127,1239314603000,1239325533000
67,151,1239325878000,1239369838000
68,564,1239373468000,1239376912000
69,134,1239381727000,1239397589000
70,127,1239440260000,1239462123000
71,127,1239462123000,1239483985000
72,124,1239487815000,1239498843000
73,120,1239499399000,1239541686000
74,127,1239544506000,1239550408000
75,155,1239554528000,1239570378000
76,151,1239574068000,1239576483000
77,127,1239576773000,1239601355000
78,151,1239605500000,1239626605000
79,124,1239631525000,1239645286000
80,127,1239647761000,1239649571000
81,573,1239656451000,1239725333000
82,127,1239726123000,1239729233000
83,151,1239730103000,1239731995000
84,127,1239734375000,1239766071000
85,127,1239766071000,1239797767000
86,164,1239810548000,1239813612000
87,127,1239814217000,1239819239000
88,127,1239819239000,1239824261000
89,151,1239824496000,1239838355000
90,82,1239838640000,1239870755000
91,127,1239871035000,1239886926000
92,127,1239886926000,1239902817000
93,151,1240018378000,1240044776000
94,127,1240046061000,1240048926000
95,141,1240081197000,1240084202000
96,155,1240085407000,1240106100000
97,164,1240106835000,1240134164000
98,167,1240134504000,1240142655000
99,127,1240144560000,1240162762000
100,151,1240165522000,1240183919000
101,127,1240184294000,1240213926000
102,151,1240214846000,1240229105000
103,381,1240230250000,1240241896000
104,381,1240241896000,1240253541000
105,167,1240338164000,1240375112000
106,127,1240375267000,1240421318000
107,127,1240453491000,1240476667000
108,155,1240477407000,1240487672000
109,163,1240488277000,1240492469000
110,127,1240492919000,1240496601000
111,151,1240498212000,1240502996000
112,151,1240502996000,1240507780000
113,127,1240508100000,1240510067000
114,151,1240510362000,1240535507000
115,127,1240535852000,1240563451000
116,114,1240565161000,1240567361000
117,126,1240571755000,1240573862000
118,151,1240573862000,1240576022000
119,127,1240578662000,1240587162000
120,167,1240587162000,1240600021000
121,127,1240601011000,1240637223000
122,127,1240637223000,1240673435000
123,151,1240674360000,1240677630000
124,127,1240680865000,1240683405000
125,569,1240683675000,1240710928000
126,158,1240737010000,1240746285000
127,215,1240751426000,1240754828000
128,155,1240778709000,1240782939000
129,151,1240838521000,1240855815000
130,569,1240920342000,1240926430000
131,127,1240930910000,1240938422000
132,155,1240942317000,1240945877000
133,151,1240947142000,1240951650000
134,127,1240955110000,1240979661000
135,127,1240979661000,1241004212000
136,151,1241004692000,1241006512000
137,127,1241012372000,1241017852000
138,151,1241020432000,1241023902000
139,127,1241027752000,1241032040000
140,151,1241034875000,1241092353000
141,127,1241092623000,1241099601000
142,151,1241100519000,1241102599000
143,127,1241109064000,1241112047000
144,127,1241112047000,1241115029000
145,151,1241116214000,1241120779000
146,131,1241120885000,1241193912000
147,127,1241198112000,1241201872000
148,127,1241214384000,1241264696000
149,114,1241269136000,1241271170000
150,127,1241271221000,1241278808000
151,127,1241278808000,1241286395000
152,151,1241290302000,1241346831000
153,127,1241347036000,1241349413000
154,164,1241352105000,1241356270000
155,127,1241356280000,1241367152000
156,121,1241367452000,1241373377000
157,127,1241374713000,1241411975000
158,151,1241412255000,1241436272000
159,127,1241436627000,1241438958000
160,167,1241439338000,1241452675000
161,127,1241455636000,1241458709000
162,164,1241460399000,1241495617000
163,127,1241496077000,1241536453000
164,127,1241536453000,1241576828000
165,151,1241577223000,1241593056000
166,151,1241593056000,1241608889000
167,127,1241610730000,1241614353000
168,151,1241614753000,1241623762000
169,151,1241623762000,1241632770000
170,127,1241635709000,1241667012000
171,151,1241667532000,1241693519000
172,151,1241693519000,1241719506000
173,127,1241719901000,1241721993000
174,127,1241787949000,1241808962000
175,151,1241809487000,1241811879000
176,127,1241812089000,1241837708000
177,127,1241837708000,1241863326000
178,151,1241863901000,1241875486000
179,155,1241876326000,1241878221000
180,151,1241878576000,1241936482000
181,127,1241936707000,1241966611000
182,121,1241966796000,1241976953000
183,127,1241978857000,1241981040000
184,155,1241981345000,1242006267000
185,127,1242007018000,1242034269000
186,114,1242035599000,1242043705000
187,127,1242045940000,1242047748000
188,164,1242048612000,1242054034000
189,127,1242054539000,1242058151000
190,151,1242058576000,1242079567000
191,151,1242079567000,1242100558000
192,127,1242100888000,1242135901000
193,117,1242136146000,1242147874000
194,151,1242147874000,1242152992000
195,127,1242157007000,1242175386000
196,127,1242209760000,1242224292000
197,127,1242224292000,1242238823000
198,151,1242239283000,1242294124000
199,127,1242294609000,1242299711000
200,151,1242300036000,1242315674000
201,127,1242315689000,1242323734000
202,151,1242324050000,1242327203000
203,127,1242327448000,1242407588000
204,156,1242407793000,1242417681000
205,127,1242417721000,1242443067000
206,127,1242443067000,1242468413000
207,127,1242468413000,1242493759000
208,114,1242496244000,1242506479000
209,148,1242507864000,1242510616000
210,151,1242511274000,1242526943000
211,151,1242526943000,1242542611000
212,127,1242542751000,1242571718000
213,155,1242571898000,1242577074000
214,152,1242577679000,1242580595000
215,151,1242588031000,1242593113000
216,114,1242671362000,1242674608000
217,127,1242675213000,1242697238000
218,151,1242697608000,1242724281000
219,500,1242766845000,1242795890000
220,500,1242824297000,1242835532000
221,228,1242835617000,1242844411000
222,217,1242844471000,1242856049000
223,155,1242856379000,1242889853000
224,167,1243027134000,1243100757000
225,381,1243145075000,1243186607000
226,127,1243187771000,1243194821000
